52.5192
91.3829
299.8704
460.0121
548.7964
634.8341
685.8636
723.6267
775.8544
795.2187
860.548
1048.3301
1269.6065
1340.2138
1545.3542
1606.5238
1621.4343
2145.2371
3133.4318
3161.1495
3197.3344
3211.6435
3465.9509
