65.7059
163.0982
172.3096
267.2037
480.9922
514.4394
596.0658
735.0485
771.9495
828.1747
831.8238
881.4497
926.4231
1090.3268
1174.9436
1223.4184
1251.2789
1267.1612
1324.2813
1357.8343
1571.4876
1820.4934
2202.9094
3235.9197
3466.6234
