x, y
4.188139737241375, 0.3487629354441539
4.20107803765904, 0.44087095492442857
4.265767466855433, 0.5389545622048122
4.311050481871295, 0.6699824936188434
4.362802992577973, 0.9682891413124577
4.427493112738342, 1.6823558390811
4.5051208423524, 2.5998008193806994
4.582748571966457, 4.994288142665609
4.699191202833505, 10.258572857354594
4.835040247881086, 24.91160044294792
5.883018397972725, 5108.436238270297
